country,year,variable,value
DEU,1982,total_population,78333366.0
DEU,1983,total_population,78128282.0
DEU,1984,total_population,77858685.0
DEU,1985,total_population,77684873.0
DEU,1986,total_population,77720436.0
DEU,1987,total_population,77839920.0
DEU,1988,total_population,78144619.0
DEU,1989,total_population,78751283.0
DEU,1990,total_population,79433029.0
DEU,1991,total_population,80013896.0
DEU,1992,total_population,80624598.0
DEU,1993,total_population,81156363.0
DEU,1994,total_population,81438348.0
DEU,1995,total_population,81678051.0
DEU,1996,total_population,81914831.0
DEU,1997,total_population,82034771.0
DEU,1998,total_population,82047195.0
DEU,1999,total_population,82100243.0
DEU,2000,total_population,82211508.0
DEU,2001,total_population,82349925.0
DEU,2002,total_population,82488495.0
DEU,2003,total_population,82534176.0
DEU,2004,total_population,82516260.0
DEU,2005,total_population,82469422.0
DEU,2006,total_population,82376451.0
DEU,2007,total_population,82266372.0
DEU,2008,total_population,82110097.0
DEU,2009,total_population,81902307.0
DEU,2010,total_population,81776930.0
DEU,2011,total_population,80274983.0
DEU,2012,total_population,80425823.0
DEU,2013,total_population,80645605.0
DEU,2014,total_population,80982500.0
DEU,2015,total_population,81686611.0
DEU,2016,total_population,82348669.0
DEU,2017,total_population,82657002.0
DEU,2018,total_population,82905782.0
DEU,2019,total_population,83092962.0
DEU,2020,total_population,83160871.0
DEU,2021,total_population,83196078.0
DEU,2022,total_population,83797985.0
DEU,2023,total_population,83901923.0
DEU,2024,total_population,83510950.0
DEU,1960,fertility_rate,2.37
DEU,1961,fertility_rate,2.45
DEU,1962,fertility_rate,2.44
DEU,1963,fertility_rate,2.51
DEU,1964,fertility_rate,2.54
DEU,1965,fertility_rate,2.5
DEU,1966,fertility_rate,2.53
DEU,1967,fertility_rate,2.48
DEU,1968,fertility_rate,2.38
DEU,1969,fertility_rate,2.21
DEU,1970,fertility_rate,2.03
DEU,1971,fertility_rate,1.92
DEU,1972,fertility_rate,1.71
DEU,1973,fertility_rate,1.54
DEU,1974,fertility_rate,1.51
DEU,1975,fertility_rate,1.45
DEU,1976,fertility_rate,1.45
DEU,1977,fertility_rate,1.4
DEU,1978,fertility_rate,1.38
DEU,1979,fertility_rate,1.38
DEU,1980,fertility_rate,1.44
DEU,1981,fertility_rate,1.43
DEU,1982,fertility_rate,1.41
DEU,1983,fertility_rate,1.33
DEU,1984,fertility_rate,1.29
DEU,1985,fertility_rate,1.37
DEU,1986,fertility_rate,1.43
DEU,1987,fertility_rate,1.43
DEU,1988,fertility_rate,1.46
DEU,1989,fertility_rate,1.42
DEU,1990,fertility_rate,1.45
DEU,1991,fertility_rate,1.33
DEU,1992,fertility_rate,1.29
DEU,1993,fertility_rate,1.28
DEU,1994,fertility_rate,1.24
DEU,1995,fertility_rate,1.25
DEU,1996,fertility_rate,1.3
DEU,1997,fertility_rate,1.35
DEU,1998,fertility_rate,1.36
DEU,1999,fertility_rate,1.36
DEU,2000,fertility_rate,1.38
DEU,2001,fertility_rate,1.35
DEU,2002,fertility_rate,1.34
DEU,2003,fertility_rate,1.34
DEU,2004,fertility_rate,1.36
DEU,2005,fertility_rate,1.34
DEU,2006,fertility_rate,1.33
DEU,2007,fertility_rate,1.37
DEU,2008,fertility_rate,1.38
DEU,2009,fertility_rate,1.36
DEU,2010,fertility_rate,1.39
DEU,2011,fertility_rate,1.39
DEU,2012,fertility_rate,1.41
DEU,2013,fertility_rate,1.42
DEU,2014,fertility_rate,1.47
DEU,2015,fertility_rate,1.5
DEU,2016,fertility_rate,1.6
DEU,2017,fertility_rate,1.57
DEU,2018,fertility_rate,1.57
DEU,2019,fertility_rate,1.54
DEU,2020,fertility_rate,1.53
DEU,2021,fertility_rate,1.58
DEU,2022,fertility_rate,1.455
DEU,2023,fertility_rate,1.39
DEU,1960,gdp_capita_const,12600.3273992412
DEU,1961,gdp_capita_const,13041.1594720849
DEU,1962,gdp_capita_const,13524.6491075732
DEU,1963,gdp_capita_const,13766.5355388815
DEU,1964,gdp_capita_const,14562.8358894503
DEU,1965,gdp_capita_const,15196.3266164578
DEU,1966,gdp_capita_const,15493.8283796101
DEU,1967,gdp_capita_const,15372.215013494
DEU,1968,gdp_capita_const,16171.5531455437
DEU,1969,gdp_capita_const,17233.9697062465
DEU,1970,gdp_capita_const,18053.2877696478
DEU,1971,gdp_capita_const,18584.7134179179
DEU,1972,gdp_capita_const,19291.3926821626
DEU,1973,gdp_capita_const,20149.4771457641
DEU,1974,gdp_capita_const,20320.900896451
DEU,1975,gdp_capita_const,20220.0209844016
DEU,1976,gdp_capita_const,21311.9450152475
DEU,1977,gdp_capita_const,22075.2189133832
DEU,1978,gdp_capita_const,22759.1492956686
DEU,1979,gdp_capita_const,23693.2601863037
DEU,1980,gdp_capita_const,23977.2698576818
DEU,1981,gdp_capita_const,24067.4825489522
DEU,1982,gdp_capita_const,23995.2661838189
DEU,1983,gdp_capita_const,24436.5473264161
DEU,1984,gdp_capita_const,25213.38204825
DEU,1985,gdp_capita_const,25858.0588621429
DEU,1986,gdp_capita_const,26437.4177349407
DEU,1987,gdp_capita_const,26766.9600591944
DEU,1988,gdp_capita_const,27651.0362699101
DEU,1989,gdp_capita_const,28507.1621309974
DEU,1990,gdp_capita_const,29747.6909354385
DEU,1991,gdp_capita_const,31040.2935634693
DEU,1992,gdp_capita_const,31425.6476019368
DEU,1993,gdp_capita_const,30915.8728850114
DEU,1994,gdp_capita_const,31609.1102824496
DEU,1995,gdp_capita_const,31990.7949834569
DEU,1996,gdp_capita_const,32229.4778712612
DEU,1997,gdp_capita_const,32779.2802466297
DEU,1998,gdp_capita_const,33461.3192177074
DEU,1999,gdp_capita_const,34152.0032259735
DEU,2000,gdp_capita_const,35087.0891588694
DEU,2001,gdp_capita_const,35601.3628316391
DEU,2002,gdp_capita_const,35460.4121391449
DEU,2003,gdp_capita_const,35252.9745130135
DEU,2004,gdp_capita_const,35670.4870225493
DEU,2005,gdp_capita_const,36006.8578127742
DEU,2006,gdp_capita_const,37437.3918784909
DEU,2007,gdp_capita_const,38570.9146369495
DEU,2008,gdp_capita_const,38996.1434106777
DEU,2009,gdp_capita_const,36927.1920288238
DEU,2010,gdp_capita_const,38517.4397880176
DEU,2011,gdp_capita_const,40712.6577301892
DEU,2012,gdp_capita_const,40829.0348938423
DEU,2013,gdp_capita_const,40875.0262868442
DEU,2014,gdp_capita_const,41588.0763814971
DEU,2015,gdp_capita_const,41911.0109851054
DEU,2016,gdp_capita_const,42528.0637054999
DEU,2017,gdp_capita_const,43520.1864273682
DEU,2018,gdp_capita_const,43874.0130996238
DEU,2019,gdp_capita_const,44207.6320584483
DEU,2020,gdp_capita_const,42362.6472083477
DEU,2021,gdp_capita_const,43898.7713207389
DEU,2022,gdp_capita_const,44180.4298386858
DEU,2023,gdp_capita_const,44008.131158562
DEU,2024,gdp_capita_const,44108.7012570242
DEU,1991,emp_to_pop,56.43
DEU,1992,emp_to_pop,55.34
DEU,1993,emp_to_pop,54.055
DEU,1994,emp_to_pop,53.562
DEU,1995,emp_to_pop,53.501
DEU,1996,emp_to_pop,52.893
DEU,1997,emp_to_pop,52.49
DEU,1998,emp_to_pop,52.48
DEU,1999,emp_to_pop,53.171
DEU,2000,emp_to_pop,53.398
DEU,2001,emp_to_pop,53.398
DEU,2002,emp_to_pop,52.888
DEU,2003,emp_to_pop,52.19
DEU,2004,emp_to_pop,51.294
DEU,2005,emp_to_pop,51.803
DEU,2006,emp_to_pop,52.934
DEU,2007,emp_to_pop,53.907
DEU,2008,emp_to_pop,54.651
DEU,2009,emp_to_pop,54.545
DEU,2010,emp_to_pop,55.134
DEU,2011,emp_to_pop,56.282
DEU,2012,emp_to_pop,56.737
DEU,2013,emp_to_pop,57.074
DEU,2014,emp_to_pop,57.371
DEU,2015,emp_to_pop,57.442
DEU,2016,emp_to_pop,57.932
DEU,2017,emp_to_pop,58.366
DEU,2018,emp_to_pop,58.8
DEU,2019,emp_to_pop,59.368
DEU,2020,emp_to_pop,58.131
DEU,2021,emp_to_pop,58.224
DEU,2022,emp_to_pop,59.028
DEU,2023,emp_to_pop,59.241
DEU,2024,emp_to_pop,58.81
DEU,1990,flfpr,45.168
DEU,1991,flfpr,47.909
DEU,1992,flfpr,47.817
DEU,1993,flfpr,47.472
DEU,1994,flfpr,47.98
DEU,1995,flfpr,47.835
DEU,1996,flfpr,47.854
DEU,1997,flfpr,48.357
DEU,1998,flfpr,48.537
DEU,1999,flfpr,49.055
DEU,2000,flfpr,49.001
DEU,2001,flfpr,49.347
DEU,2002,flfpr,49.58
DEU,2003,flfpr,49.985
DEU,2004,flfpr,49.742
DEU,2005,flfpr,50.694
DEU,2006,flfpr,51.758
DEU,2007,flfpr,52.21
DEU,2008,flfpr,51.998
DEU,2009,flfpr,52.624
DEU,2010,flfpr,52.528
DEU,2011,flfpr,53.71
DEU,2012,flfpr,53.68
DEU,2013,flfpr,54.194
DEU,2014,flfpr,54.468
DEU,2015,flfpr,54.441
DEU,2016,flfpr,54.808
DEU,2017,flfpr,55.138
DEU,2018,flfpr,55.211
DEU,2019,flfpr,55.709
DEU,2020,flfpr,55.113
DEU,2021,flfpr,55.019
DEU,2022,flfpr,55.595
DEU,2023,flfpr,55.848
DEU,2024,flfpr,55.637
DEU,1991,gini_index,29.5
DEU,1992,gini_index,29.1
DEU,1993,gini_index,28.6
DEU,1994,gini_index,29.2
DEU,1995,gini_index,28.8
DEU,1996,gini_index,28.0
DEU,1997,gini_index,28.2
DEU,1998,gini_index,28.3
DEU,1999,gini_index,29.0
DEU,2000,gini_index,28.9
DEU,2001,gini_index,29.9
DEU,2002,gini_index,29.8
DEU,2003,gini_index,29.8
DEU,2004,gini_index,30.2
DEU,2005,gini_index,31.7
DEU,2006,gini_index,31.0
DEU,2007,gini_index,31.2
DEU,2008,gini_index,30.8
DEU,2009,gini_index,30.5
DEU,2010,gini_index,30.2
DEU,2011,gini_index,30.6
DEU,2012,gini_index,31.1
DEU,2013,gini_index,31.5
DEU,2014,gini_index,30.8
DEU,2015,gini_index,31.7
DEU,2016,gini_index,31.4
DEU,2017,gini_index,31.3
DEU,2018,gini_index,31.9
DEU,2019,gini_index,31.8
DEU,2020,gini_index,32.4
DEU,1960,net_migration,212666.0
DEU,1961,net_migration,27534.0
DEU,1962,net_migration,276505.0
DEU,1963,net_migration,205976.0
DEU,1964,net_migration,69825.0
DEU,1965,net_migration,338258.0
DEU,1966,net_migration,134107.0
DEU,1967,net_migration,-174155.0
DEU,1968,net_migration,293307.0
DEU,1969,net_migration,584017.0
DEU,1970,net_migration,-273498.0
DEU,1971,net_migration,450328.0
DEU,1972,net_migration,336015.0
DEU,1973,net_migration,386881.0
DEU,1974,net_migration,-15126.0
DEU,1975,net_migration,-207740.0
DEU,1976,net_migration,-79761.0
DEU,1977,net_migration,33881.0
DEU,1978,net_migration,117167.0
DEU,1979,net_migration,237705.0
DEU,1980,net_migration,324203.0
DEU,1981,net_migration,130713.0
DEU,1982,net_migration,-58121.0
DEU,1983,net_migration,-81349.0
DEU,1984,net_migration,-150771.0
DEU,1985,net_migration,103556.0
DEU,1986,net_migration,212822.0
DEU,1987,net_migration,174272.0
DEU,1988,net_migration,515962.0
DEU,1989,net_migration,761002.0
DEU,1990,net_migration,679702.0
DEU,1991,net_migration,602638.0
DEU,1992,net_migration,811606.0
DEU,1993,net_migration,462096.0
DEU,1994,net_migration,315585.0
DEU,1995,net_migration,398077.0
DEU,1996,net_migration,281280.0
DEU,1997,net_migration,93281.0
DEU,1998,net_migration,-754469.0
DEU,1999,net_migration,219280.0
DEU,2000,net_migration,174594.0
DEU,2001,net_migration,272875.0
DEU,2002,net_migration,218795.0
DEU,2003,net_migration,142009.0
DEU,2004,net_migration,81735.0
DEU,2005,net_migration,81351.0
DEU,2006,net_migration,-489056.0
DEU,2007,net_migration,-24772.0
DEU,2008,net_migration,-23341.0
DEU,2009,net_migration,46533.0
DEU,2010,net_migration,130116.0
DEU,2011,net_migration,295282.0
DEU,2012,net_migration,199143.0
DEU,2013,net_migration,462384.0
DEU,2014,net_migration,592338.0
DEU,2015,net_migration,1175283.0
DEU,2016,net_migration,517480.0
DEU,2017,net_migration,452988.0
DEU,2018,net_migration,403908.0
DEU,2019,net_migration,319082.0
DEU,2020,net_migration,203468.0
DEU,2021,net_migration,310264.0
DEU,2022,net_migration,981552.0
DEU,2023,net_migration,609553.0
DEU,2024,net_migration,36954.0
SWE,1960,total_population,7484656.0
SWE,1961,total_population,7519998.0
SWE,1962,total_population,7561588.0
SWE,1963,total_population,7604328.0
SWE,1964,total_population,7661354.0
SWE,1965,total_population,7733853.0
SWE,1966,total_population,7807797.0
SWE,1967,total_population,7867931.0
SWE,1968,total_population,7912273.0
SWE,1969,total_population,7968072.0
SWE,1970,total_population,8042801.0
SWE,1971,total_population,8098334.0
SWE,1972,total_population,8122300.0
SWE,1973,total_population,8136312.0
SWE,1974,total_population,8159955.0
SWE,1975,total_population,8192437.0
SWE,1976,total_population,8222286.0
SWE,1977,total_population,8251540.0
SWE,1978,total_population,8275599.0
SWE,1979,total_population,8293678.0
SWE,1980,total_population,8310531.0
SWE,1981,total_population,8320503.0
SWE,1982,total_population,8325263.0
SWE,1983,total_population,8329033.0
SWE,1984,total_population,8336605.0
SWE,1985,total_population,8350386.0
SWE,1986,total_population,8369829.0
SWE,1987,total_population,8397804.0
SWE,1988,total_population,8436489.0
SWE,1989,total_population,8492964.0
SWE,1990,total_population,8558835.0
SWE,1991,total_population,8617375.0
SWE,1992,total_population,8668067.0
SWE,1993,total_population,8718561.0
SWE,1994,total_population,8780745.0
SWE,1995,total_population,8826939.0
SWE,1996,total_population,8840998.0
SWE,1997,total_population,8846062.0
SWE,1998,total_population,8850974.0
SWE,1999,total_population,8857874.0
SWE,2000,total_population,8872109.0
SWE,2001,total_population,8895960.0
SWE,2002,total_population,8924958.0
SWE,2003,total_population,8958229.0
SWE,2004,total_population,8993531.0
SWE,2005,total_population,9029572.0
SWE,2006,total_population,9080505.0
SWE,2007,total_population,9148092.0
SWE,2008,total_population,9219637.0
SWE,2009,total_population,9298515.0
SWE,2010,total_population,9378126.0
SWE,2011,total_population,9449213.0
SWE,2012,total_population,9519374.0
SWE,2013,total_population,9600379.0
SWE,2014,total_population,9696110.0
SWE,2015,total_population,9799186.0
SWE,2016,total_population,9923085.0
SWE,2017,total_population,10057698.0
SWE,2018,total_population,10175214.0
SWE,2019,total_population,10278887.0
SWE,2020,total_population,10353442.0
SWE,2021,total_population,10415811.0
SWE,2022,total_population,10486941.0
SWE,2023,total_population,10536632.0
SWE,2024,total_population,10569709.0
SWE,1960,fertility_rate,2.17
SWE,1961,fertility_rate,2.21
SWE,1962,fertility_rate,2.25
SWE,1963,fertility_rate,2.33
SWE,1964,fertility_rate,2.47
SWE,1965,fertility_rate,2.39
SWE,1966,fertility_rate,2.37
SWE,1967,fertility_rate,2.28
SWE,1968,fertility_rate,2.07
SWE,1969,fertility_rate,1.93
SWE,1970,fertility_rate,1.92
SWE,1971,fertility_rate,1.96
SWE,1972,fertility_rate,1.91
SWE,1973,fertility_rate,1.87
SWE,1974,fertility_rate,1.87
SWE,1975,fertility_rate,1.77
SWE,1976,fertility_rate,1.68
SWE,1977,fertility_rate,1.64
SWE,1978,fertility_rate,1.6
SWE,1979,fertility_rate,1.66
SWE,1980,fertility_rate,1.68
SWE,1981,fertility_rate,1.63
SWE,1982,fertility_rate,1.62
SWE,1983,fertility_rate,1.61
SWE,1984,fertility_rate,1.66
SWE,1985,fertility_rate,1.74
SWE,1986,fertility_rate,1.8
SWE,1987,fertility_rate,1.84
SWE,1988,fertility_rate,1.96
SWE,1989,fertility_rate,2.01
SWE,1990,fertility_rate,2.13
SWE,1991,fertility_rate,2.11
SWE,1992,fertility_rate,2.09
SWE,1993,fertility_rate,1.99
SWE,1994,fertility_rate,1.88
SWE,1995,fertility_rate,1.73
SWE,1996,fertility_rate,1.6
SWE,1997,fertility_rate,1.52
SWE,1998,fertility_rate,1.5
SWE,1999,fertility_rate,1.5
SWE,2000,fertility_rate,1.54
SWE,2001,fertility_rate,1.57
SWE,2002,fertility_rate,1.65
SWE,2003,fertility_rate,1.71
SWE,2004,fertility_rate,1.75
SWE,2005,fertility_rate,1.77
SWE,2006,fertility_rate,1.85
SWE,2007,fertility_rate,1.88
SWE,2008,fertility_rate,1.91
SWE,2009,fertility_rate,1.94
SWE,2010,fertility_rate,1.98
SWE,2011,fertility_rate,1.9
SWE,2012,fertility_rate,1.91
SWE,2013,fertility_rate,1.89
SWE,2014,fertility_rate,1.88
SWE,2015,fertility_rate,1.85
SWE,2016,fertility_rate,1.85
SWE,2017,fertility_rate,1.78
SWE,2018,fertility_rate,1.76
SWE,2019,fertility_rate,1.71
SWE,2020,fertility_rate,1.67
SWE,2021,fertility_rate,1.67
SWE,2022,fertility_rate,1.53
SWE,2023,fertility_rate,1.45
SWE,1960,gdp_capita_const,16812.1516240215
SWE,1961,gdp_capita_const,17683.7975832265
SWE,1962,gdp_capita_const,18335.5525204348
SWE,1963,gdp_capita_const,19203.9132563583
SWE,1964,gdp_capita_const,20361.152432127
SWE,1965,gdp_capita_const,20941.0909368293
SWE,1966,gdp_capita_const,21176.4666194924
SWE,1967,gdp_capita_const,21721.8399875772
SWE,1968,gdp_capita_const,22386.0274390337
SWE,1969,gdp_capita_const,23342.7425074727
SWE,1970,gdp_capita_const,24622.9478688502
SWE,1971,gdp_capita_const,24685.1047759294
SWE,1972,gdp_capita_const,25175.5783823278
SWE,1973,gdp_capita_const,26129.4639426887
SWE,1974,gdp_capita_const,26887.0053884814
SWE,1975,gdp_capita_const,27464.0686199554
SWE,1976,gdp_capita_const,27653.9107263575
SWE,1977,gdp_capita_const,27116.006990994
SWE,1978,gdp_capita_const,27510.7438552082
SWE,1979,gdp_capita_const,28504.8851766187
SWE,1980,gdp_capita_const,28930.6720913254
SWE,1981,gdp_capita_const,29027.4269175514
SWE,1982,gdp_capita_const,29373.0783725982
SWE,1983,gdp_capita_const,29917.8065250357
SWE,1984,gdp_capita_const,31154.8675235362
SWE,1985,gdp_capita_const,31775.4021035294
SWE,1986,gdp_capita_const,32554.7804712341
SWE,1987,gdp_capita_const,33534.5321330053
SWE,1988,gdp_capita_const,34234.9882115333
SWE,1989,gdp_capita_const,34910.1676569683
SWE,1990,gdp_capita_const,34902.9205913017
SWE,1991,gdp_capita_const,34268.5547106112
SWE,1992,gdp_capita_const,33673.4365886925
SWE,1993,gdp_capita_const,32786.8795050758
SWE,1994,gdp_capita_const,33861.9713554808
SWE,1995,gdp_capita_const,35063.900901103
SWE,1996,gdp_capita_const,35604.9683668007
SWE,1997,gdp_capita_const,36675.207716884
SWE,1998,gdp_capita_const,38211.1186223064
SWE,1999,gdp_capita_const,39785.3801551236
SWE,2000,gdp_capita_const,41561.0967199358
SWE,2001,gdp_capita_const,42013.7004290176
SWE,2002,gdp_capita_const,42831.0188566865
SWE,2003,gdp_capita_const,43474.5792121957
SWE,2004,gdp_capita_const,45113.8308507663
SWE,2005,gdp_capita_const,46188.8411096468
SWE,2006,gdp_capita_const,48077.440868765
SWE,2007,gdp_capita_const,49261.2399479074
SWE,2008,gdp_capita_const,48427.7563790621
SWE,2009,gdp_capita_const,45973.5537677715
SWE,2010,gdp_capita_const,48204.6580769325
SWE,2011,gdp_capita_const,49355.6899477279
SWE,2012,gdp_capita_const,48788.8671210682
SWE,2013,gdp_capita_const,48927.5973079916
SWE,2014,gdp_capita_const,49556.7004954366
SWE,2015,gdp_capita_const,51197.9529341175
SWE,2016,gdp_capita_const,51746.6969646457
SWE,2017,gdp_capita_const,51985.9324672002
SWE,2018,gdp_capita_const,52363.3829129568
SWE,2019,gdp_capita_const,53156.8613139843
SWE,2020,gdp_capita_const,51715.7810359674
SWE,2021,gdp_capita_const,54458.3535629927
SWE,2022,gdp_capita_const,54878.2919499171
SWE,2023,gdp_capita_const,54557.129996126
SWE,2024,gdp_capita_const,54916.0303899717
SWE,1991,emp_to_pop,64.148
SWE,1992,emp_to_pop,61.18
SWE,1993,emp_to_pop,57.531
SWE,1994,emp_to_pop,56.709
SWE,1995,emp_to_pop,57.608
SWE,1996,emp_to_pop,56.998
SWE,1997,emp_to_pop,56.219
SWE,1998,emp_to_pop,56.53
SWE,1999,emp_to_pop,57.838
SWE,2000,emp_to_pop,58.607
SWE,2001,emp_to_pop,59.723
SWE,2002,emp_to_pop,59.541
SWE,2003,emp_to_pop,59.16
SWE,2004,emp_to_pop,58.233
SWE,2005,emp_to_pop,58.297
SWE,2006,emp_to_pop,58.86
SWE,2007,emp_to_pop,59.777
SWE,2008,emp_to_pop,59.883
SWE,2009,emp_to_pop,58.069
SWE,2010,emp_to_pop,57.764
SWE,2011,emp_to_pop,58.585
SWE,2012,emp_to_pop,58.469
SWE,2013,emp_to_pop,58.721
SWE,2014,emp_to_pop,58.828
SWE,2015,emp_to_pop,59.19
SWE,2016,emp_to_pop,59.618
SWE,2017,emp_to_pop,60.09
SWE,2018,emp_to_pop,60.421
SWE,2019,emp_to_pop,60.198
SWE,2020,emp_to_pop,58.874
SWE,2021,emp_to_pop,58.773
SWE,2022,emp_to_pop,59.963
SWE,2023,emp_to_pop,60.077
SWE,2024,emp_to_pop,59.414
SWE,1990,flfpr,62.818
SWE,1991,flfpr,62.146
SWE,1992,flfpr,60.79
SWE,1993,flfpr,59.365
SWE,1994,flfpr,58.551
SWE,1995,flfpr,59.007
SWE,1996,flfpr,59.075
SWE,1997,flfpr,58.598
SWE,1998,flfpr,57.363
SWE,1999,flfpr,58.378
SWE,2000,flfpr,58.106
SWE,2001,flfpr,58.578
SWE,2002,flfpr,58.716
SWE,2003,flfpr,58.793
SWE,2004,flfpr,58.466
SWE,2005,flfpr,59.116
SWE,2006,flfpr,59.232
SWE,2007,flfpr,59.706
SWE,2008,flfpr,59.836
SWE,2009,flfpr,59.378
SWE,2010,flfpr,58.99
SWE,2011,flfpr,59.54
SWE,2012,flfpr,59.731
SWE,2013,flfpr,60.14
SWE,2014,flfpr,60.293
SWE,2015,flfpr,60.582
SWE,2016,flfpr,60.713
SWE,2017,flfpr,61.06
SWE,2018,flfpr,61.283
SWE,2019,flfpr,61.346
SWE,2020,flfpr,60.624
SWE,2021,flfpr,60.928
SWE,2022,flfpr,61.217
SWE,2023,flfpr,61.763
SWE,2024,flfpr,61.679
SWE,1975,gini_index,24.3
SWE,1981,gini_index,22.9
SWE,1987,gini_index,23.1
SWE,1992,gini_index,24.9
SWE,1995,gini_index,25.2
SWE,2000,gini_index,27.0
SWE,2001,gini_index,26.5
SWE,2002,gini_index,26.2
SWE,2003,gini_index,25.3
SWE,2004,gini_index,26.1
SWE,2005,gini_index,26.8
SWE,2006,gini_index,26.4
SWE,2007,gini_index,27.1
SWE,2008,gini_index,28.1
SWE,2009,gini_index,27.3
SWE,2010,gini_index,27.7
SWE,2011,gini_index,27.6
SWE,2012,gini_index,27.6
SWE,2013,gini_index,28.8
SWE,2014,gini_index,28.4
SWE,2015,gini_index,29.2
SWE,2016,gini_index,29.6
SWE,2017,gini_index,28.8
SWE,2018,gini_index,30.0
SWE,2019,gini_index,29.3
SWE,2020,gini_index,28.9
SWE,2021,gini_index,29.8
SWE,2022,gini_index,31.6
SWE,2023,gini_index,29.3
SWE,1960,net_migration,1080.0
SWE,1961,net_migration,14401.0
SWE,1962,net_migration,9627.0
SWE,1963,net_migration,11009.0
SWE,1964,net_migration,23581.0
SWE,1965,net_migration,32444.0
SWE,1966,net_migration,24920.0
SWE,1967,net_migration,11075.0
SWE,1968,net_migration,8545.0
SWE,1969,net_migration,48824.0
SWE,1970,net_migration,47242.0
SWE,1971,net_migration,2334.0
SWE,1972,net_migration,-13519.0
SWE,1973,net_migration,-9551.0
SWE,1974,net_migration,9217.0
SWE,1975,net_migration,16564.0
SWE,1976,net_migration,20324.0
SWE,1977,net_migration,23528.0
SWE,1978,net_migration,13807.0
SWE,1979,net_migration,13895.0
SWE,1980,net_migration,10040.0
SWE,1981,net_migration,3209.0
SWE,1982,net_migration,2524.0
SWE,1983,net_migration,2105.0
SWE,1984,net_migration,8668.0
SWE,1985,net_migration,11464.0
SWE,1986,net_migration,15211.0
SWE,1987,net_migration,21335.0
SWE,1988,net_migration,30064.0
SWE,1989,net_migration,44565.0
SWE,1990,net_migration,35668.0
SWE,1991,net_migration,25314.0
SWE,1992,net_migration,20507.0
SWE,1993,net_migration,32725.0
SWE,1994,net_migration,51545.0
SWE,1995,net_migration,11621.0
SWE,1996,net_migration,5773.0
SWE,1997,net_migration,6047.0
SWE,1998,net_migration,11325.0
SWE,1999,net_migration,13940.0
SWE,2000,net_migration,24900.0
SWE,2001,net_migration,28856.0
SWE,2002,net_migration,31364.0
SWE,2003,net_migration,29161.0
SWE,2004,net_migration,25842.0
SWE,2005,net_migration,27030.0
SWE,2006,net_migration,51675.0
SWE,2007,net_migration,54907.0
SWE,2008,net_migration,56452.0
SWE,2009,net_migration,63638.0
SWE,2010,net_migration,51175.0
SWE,2011,net_migration,46049.0
SWE,2012,net_migration,52879.0
SWE,2013,net_migration,66760.0
SWE,2014,net_migration,77654.0
SWE,2015,net_migration,80534.0
SWE,2016,net_migration,119234.0
SWE,2017,net_migration,102671.0
SWE,2018,net_migration,87517.0
SWE,2019,net_migration,72619.0
SWE,2020,net_migration,37302.0
SWE,2021,net_migration,51947.0
SWE,2022,net_migration,58955.0
SWE,2023,net_migration,55209.0
SWE,2024,net_migration,50115.0
POL,1960,total_population,29637450.0
POL,1961,total_population,29964000.0
POL,1962,total_population,30308500.0
POL,1963,total_population,30712000.0
POL,1964,total_population,31139450.0
POL,1965,total_population,31444950.0
POL,1966,total_population,31681000.0
POL,1967,total_population,31987155.0
POL,1968,total_population,32294655.0
POL,1969,total_population,32548300.0
POL,1970,total_population,32664300.0
POL,1971,total_population,32783500.0
POL,1972,total_population,33055650.0
POL,1973,total_population,33357200.0
POL,1974,total_population,33678899.0
POL,1975,total_population,34015199.0
POL,1976,total_population,34356300.0
POL,1977,total_population,34689050.0
POL,1978,total_population,34965600.0
POL,1979,total_population,35247217.0
POL,1980,total_population,35574150.0
POL,1981,total_population,35898587.0
POL,1982,total_population,36230481.0
POL,1983,total_population,36571808.0
POL,1984,total_population,36904134.0
POL,1985,total_population,37201885.0
POL,1986,total_population,37456119.0
POL,1987,total_population,37668045.0
POL,1988,total_population,37824487.0
POL,1989,total_population,37961529.0
POL,1990,total_population,38110782.0
POL,1991,total_population,38246193.0
POL,1992,total_population,38363667.0
POL,1993,total_population,38461408.0
POL,1994,total_population,38542652.0
POL,1995,total_population,38594998.0
POL,1996,total_population,38624370.0
POL,1997,total_population,38649660.0
POL,1998,total_population,38663481.0
POL,1999,total_population,38660271.0
POL,2000,total_population,38258629.0
POL,2001,total_population,38248076.0
POL,2002,total_population,38230364.0
POL,2003,total_population,38204570.0
POL,2004,total_population,38182222.0
POL,2005,total_population,38165445.0
POL,2006,total_population,38141267.0
POL,2007,total_population,38120560.0
POL,2008,total_population,38125759.0
POL,2009,total_population,38151603.0
POL,2010,total_population,38042794.0
POL,2011,total_population,38063255.0
POL,2012,total_population,38063164.0
POL,2013,total_population,38040196.0
POL,2014,total_population,38011735.0
POL,2015,total_population,37986412.0
POL,2016,total_population,37970087.0
POL,2017,total_population,37974826.0
POL,2018,total_population,37974750.0
POL,2019,total_population,37965475.0
POL,2020,total_population,37515748.0
POL,2021,total_population,36981559.0
POL,2022,total_population,36821749.0
POL,2023,total_population,36687353.0
POL,2024,total_population,36554707.0
POL,1960,fertility_rate,2.98
POL,1961,fertility_rate,2.83
POL,1962,fertility_rate,2.72
POL,1963,fertility_rate,2.7
POL,1964,fertility_rate,2.57
POL,1965,fertility_rate,2.52
POL,1966,fertility_rate,2.34
